ValueDateTimeUTC,VolumeMWh
2015-01-09 23:00:00+00:00,28903.593683999996
2015-01-10 00:00:00+00:00,26749.493684
2015-01-10 01:00:00+00:00,24638.093684
2015-01-10 02:00:00+00:00,23556.493684
2015-01-10 03:00:00+00:00,23039.793684
2015-01-10 04:00:00+00:00,23126.193684
2015-01-10 05:00:00+00:00,23608.593684
2015-01-10 06:00:00+00:00,25465.493684
2015-01-10 07:00:00+00:00,27237.593683999996
2015-01-10 08:00:00+00:00,29950.693683999998
2015-01-10 09:00:00+00:00,31712.393684
2015-01-10 10:00:00+00:00,32114.093683999996
2015-01-10 11:00:00+00:00,31287.993683999997
2015-01-10 12:00:00+00:00,30658.293683999997
2015-01-10 13:00:00+00:00,30408.193683999998
2015-01-10 14:00:00+00:00,29332.293683999997
2015-01-10 15:00:00+00:00,28261.193683999998
2015-01-10 16:00:00+00:00,28827.093683999996
2015-01-10 17:00:00+00:00,31937.193683999998
2015-01-10 18:00:00+00:00,33164.493684
2015-01-10 19:00:00+00:00,33337.393683999995
2015-01-10 20:00:00+00:00,33333.293684
2015-01-10 21:00:00+00:00,31745.493683999997
2015-01-10 22:00:00+00:00,29397.793683999997
2015-01-10 23:00:00+00:00,27145.593683999996
2015-01-11 00:00:00+00:00,24544.093684
2015-01-11 01:00:00+00:00,22672.993684
2015-01-11 02:00:00+00:00,21588.293684
2015-01-11 03:00:00+00:00,21257.793684
2015-01-11 04:00:00+00:00,21372.693684
2015-01-11 05:00:00+00:00,21681.393684
2015-01-11 06:00:00+00:00,22273.693684
2015-01-11 07:00:00+00:00,23182.393684
2015-01-11 08:00:00+00:00,24724.893684
2015-01-11 09:00:00+00:00,27205.593683999996
2015-01-11 10:00:00+00:00,28148.093683999996
2015-01-11 11:00:00+00:00,27813.393684
2015-01-11 12:00:00+00:00,27992.493683999997
2015-01-11 13:00:00+00:00,27565.693683999998
2015-01-11 14:00:00+00:00,26726.393684
2015-01-11 15:00:00+00:00,26292.593684
2015-01-11 16:00:00+00:00,26333.293684
2015-01-11 17:00:00+00:00,29708.193683999998
2015-01-11 18:00:00+00:00,31529.393684
2015-01-11 19:00:00+00:00,32390.493683999997
2015-01-11 20:00:00+00:00,33052.893683999995
2015-01-11 21:00:00+00:00,31756.693683999998
2015-01-11 22:00:00+00:00,28834.193683999998
2015-01-11 23:00:00+00:00,25776.310352
2015-01-12 00:00:00+00:00,23777.610352
2015-01-12 01:00:00+00:00,22643.010352
2015-01-12 02:00:00+00:00,22195.310352
2015-01-12 03:00:00+00:00,22114.310352
2015-01-12 04:00:00+00:00,22868.510352
2015-01-12 05:00:00+00:00,26075.810352
2015-01-12 06:00:00+00:00,31517.310351999997
2015-01-12 07:00:00+00:00,35061.710351999995
2015-01-12 08:00:00+00:00,36543.210351999995
2015-01-12 09:00:00+00:00,37120.710351999995
2015-01-12 10:00:00+00:00,36740.810352
2015-01-12 11:00:00+00:00,35988.210351999995
2015-01-12 12:00:00+00:00,35238.710351999995
2015-01-12 13:00:00+00:00,33995.710351999995
2015-01-12 14:00:00+00:00,33508.310352
2015-01-12 15:00:00+00:00,33346.510352
2015-01-12 16:00:00+00:00,33917.310352
2015-01-12 17:00:00+00:00,36243.410352
2015-01-12 18:00:00+00:00,37823.510352
2015-01-12 19:00:00+00:00,37589.710351999995
2015-01-12 20:00:00+00:00,36515.810352
2015-01-12 21:00:00+00:00,33839.410352
2015-01-12 22:00:00+00:00,30352.010351999998
2015-01-12 23:00:00+00:00,27725.106183999997
2015-01-13 00:00:00+00:00,25371.706184
2015-01-13 01:00:00+00:00,24242.806184
2015-01-13 02:00:00+00:00,23744.006184
2015-01-13 03:00:00+00:00,23732.506184
2015-01-13 04:00:00+00:00,24057.106184
2015-01-13 05:00:00+00:00,27004.806183999997
2015-01-13 06:00:00+00:00,32057.106183999997
2015-01-13 07:00:00+00:00,35771.006184
2015-01-13 08:00:00+00:00,36831.306184
2015-01-13 09:00:00+00:00,36890.006184
2015-01-13 10:00:00+00:00,36555.706183999995
2015-01-13 11:00:00+00:00,36037.606184
2015-01-13 12:00:00+00:00,35381.606184
2015-01-13 13:00:00+00:00,34268.206183999995
2015-01-13 14:00:00+00:00,33304.206183999995
2015-01-13 15:00:00+00:00,33277.706183999995
2015-01-13 16:00:00+00:00,33701.706183999995
2015-01-13 17:00:00+00:00,36235.206183999995
2015-01-13 18:00:00+00:00,37421.306184
2015-01-13 19:00:00+00:00,37487.006184
2015-01-13 20:00:00+00:00,36974.706183999995
2015-01-13 21:00:00+00:00,33970.006184
2015-01-13 22:00:00+00:00,30750.806183999997
2015-01-13 23:00:00+00:00,27798.67702
2015-01-14 00:00:00+00:00,25785.277019999998
2015-01-14 01:00:00+00:00,24068.97702
2015-01-14 02:00:00+00:00,23602.67702
2015-01-14 03:00:00+00:00,23721.277019999998
2015-01-14 04:00:00+00:00,24343.37702
2015-01-14 05:00:00+00:00,27237.777019999998
2015-01-14 06:00:00+00:00,32216.777019999998
2015-01-14 07:00:00+00:00,35708.97702
2015-01-14 08:00:00+00:00,36490.47702
2015-01-14 09:00:00+00:00,36684.27702
2015-01-14 10:00:00+00:00,35827.87702
2015-01-14 11:00:00+00:00,35633.677019999996
2015-01-14 12:00:00+00:00,35515.87702
2015-01-14 13:00:00+00:00,33733.77702
2015-01-14 14:00:00+00:00,33526.47702
2015-01-14 15:00:00+00:00,33168.27702
2015-01-14 16:00:00+00:00,34072.07702
2015-01-14 17:00:00+00:00,36174.37702
2015-01-14 18:00:00+00:00,37771.87702
2015-01-14 19:00:00+00:00,37861.77702
2015-01-14 20:00:00+00:00,36858.07702
2015-01-14 21:00:00+00:00,34324.07702
2015-01-14 22:00:00+00:00,30666.47702
2015-01-14 23:00:00+00:00,27746.731183999997
2015-01-15 00:00:00+00:00,25332.131184
2015-01-15 01:00:00+00:00,23986.531184
2015-01-15 02:00:00+00:00,23349.031184
2015-01-15 03:00:00+00:00,23521.931184
2015-01-15 04:00:00+00:00,24470.931184
2015-01-15 05:00:00+00:00,27332.631183999998
2015-01-15 06:00:00+00:00,32174.831184
2015-01-15 07:00:00+00:00,35194.831183999995
2015-01-15 08:00:00+00:00,36235.631184
2015-01-15 09:00:00+00:00,36645.331183999995
2015-01-15 10:00:00+00:00,36071.831183999995
2015-01-15 11:00:00+00:00,35490.231184
2015-01-15 12:00:00+00:00,35171.631184
2015-01-15 13:00:00+00:00,33770.031184
2015-01-15 14:00:00+00:00,33515.531184
2015-01-15 15:00:00+00:00,33562.431184
2015-01-15 16:00:00+00:00,34409.231184
2015-01-15 17:00:00+00:00,36502.731184
2015-01-15 18:00:00+00:00,37722.331183999995
2015-01-15 19:00:00+00:00,37527.231184
2015-01-15 20:00:00+00:00,36352.331183999995
2015-01-15 21:00:00+00:00,33531.931184
2015-01-15 22:00:00+00:00,30175.231183999997
2015-01-15 23:00:00+00:00,27607.818683999998
2015-01-16 00:00:00+00:00,25756.718684
2015-01-16 01:00:00+00:00,24328.518684
2015-01-16 02:00:00+00:00,23958.818684
2015-01-16 03:00:00+00:00,23864.018684
2015-01-16 04:00:00+00:00,24167.118684
2015-01-16 05:00:00+00:00,27013.918683999997
2015-01-16 06:00:00+00:00,32211.918683999997
2015-01-16 07:00:00+00:00,34983.618684
2015-01-16 08:00:00+00:00,36224.518683999995
2015-01-16 09:00:00+00:00,36473.918684
2015-01-16 10:00:00+00:00,36557.918684
2015-01-16 11:00:00+00:00,35913.618684
2015-01-16 12:00:00+00:00,35308.418684
2015-01-16 13:00:00+00:00,34258.518683999995
2015-01-16 14:00:00+00:00,33555.018683999995
2015-01-16 15:00:00+00:00,33391.418684
2015-01-16 16:00:00+00:00,33752.118684
2015-01-16 17:00:00+00:00,35483.418684
2015-01-16 18:00:00+00:00,36815.718684
2015-01-16 19:00:00+00:00,36753.718684
2015-01-16 20:00:00+00:00,36020.718684
2015-01-16 21:00:00+00:00,33873.218684
2015-01-16 22:00:00+00:00,31518.518684
2015-01-16 23:00:00+00:00,28667.160352
2015-01-17 00:00:00+00:00,26440.260352
2015-01-17 01:00:00+00:00,25083.860352
2015-01-17 02:00:00+00:00,23413.660352000003
2015-01-17 03:00:00+00:00,23336.660352000003
2015-01-17 04:00:00+00:00,22948.760352
2015-01-17 05:00:00+00:00,23593.660352000003
2015-01-17 06:00:00+00:00,24905.760352
2015-01-17 07:00:00+00:00,27236.760351999998
2015-01-17 08:00:00+00:00,30098.460352
2015-01-17 09:00:00+00:00,32040.560351999997
2015-01-17 10:00:00+00:00,32532.460352
2015-01-17 11:00:00+00:00,32118.160352
2015-01-17 12:00:00+00:00,31844.760351999998
2015-01-17 13:00:00+00:00,31199.460352
2015-01-17 14:00:00+00:00,29652.860352
2015-01-17 15:00:00+00:00,29089.260351999998
2015-01-17 16:00:00+00:00,29321.160352
2015-01-17 17:00:00+00:00,31650.260351999998
2015-01-17 18:00:00+00:00,33362.660352
2015-01-17 19:00:00+00:00,34033.960351999995
2015-01-17 20:00:00+00:00,33873.360351999996
2015-01-17 21:00:00+00:00,32293.560351999997
2015-01-17 22:00:00+00:00,30055.760351999998
2015-01-17 23:00:00+00:00,27895.510351999998
2015-01-18 00:00:00+00:00,24808.810352
2015-01-18 01:00:00+00:00,23250.810352
2015-01-18 02:00:00+00:00,22052.210352000002
2015-01-18 03:00:00+00:00,21596.410352000003
2015-01-18 04:00:00+00:00,21781.510352
2015-01-18 05:00:00+00:00,21883.310352
2015-01-18 06:00:00+00:00,22803.710352000002
2015-01-18 07:00:00+00:00,23505.210352000002
2015-01-18 08:00:00+00:00,25703.810352
2015-01-18 09:00:00+00:00,28214.610352
2015-01-18 10:00:00+00:00,29814.210352
2015-01-18 11:00:00+00:00,30206.710352
2015-01-18 12:00:00+00:00,30821.010351999998
2015-01-18 13:00:00+00:00,30903.510351999998
2015-01-18 14:00:00+00:00,29589.710352
2015-01-18 15:00:00+00:00,28978.710352
2015-01-18 16:00:00+00:00,28964.710352
2015-01-18 17:00:00+00:00,31355.010351999998
2015-01-18 18:00:00+00:00,33090.610351999996
2015-01-18 19:00:00+00:00,33900.110351999996
2015-01-18 20:00:00+00:00,34314.810352
2015-01-18 21:00:00+00:00,32162.610352
2015-01-18 22:00:00+00:00,30195.610352
2015-01-18 23:00:00+00:00,27013.310351999997
2015-01-19 00:00:00+00:00,24622.210352000002
2015-01-19 01:00:00+00:00,22881.110352
2015-01-19 02:00:00+00:00,22676.210352000002
2015-01-19 03:00:00+00:00,21700.310352
2015-01-19 04:00:00+00:00,22848.810352
2015-01-19 05:00:00+00:00,26129.410352000003
2015-01-19 06:00:00+00:00,30607.810351999997
2015-01-19 07:00:00+00:00,35347.010352
2015-01-19 08:00:00+00:00,36915.710351999995
2015-01-19 09:00:00+00:00,38061.210351999995
2015-01-19 10:00:00+00:00,38492.910352
2015-01-19 11:00:00+00:00,38024.810352
2015-01-19 12:00:00+00:00,37802.210351999995
2015-01-19 13:00:00+00:00,36749.810352
2015-01-19 14:00:00+00:00,36147.010352
2015-01-19 15:00:00+00:00,35919.410352
2015-01-19 16:00:00+00:00,36142.610351999996
2015-01-19 17:00:00+00:00,38065.610351999996
2015-01-19 18:00:00+00:00,39507.310352
2015-01-19 19:00:00+00:00,39397.610351999996
2015-01-19 20:00:00+00:00,38318.110351999996
2015-01-19 21:00:00+00:00,35579.710351999995
2015-01-19 22:00:00+00:00,31843.010351999998
2015-01-19 23:00:00+00:00,28827.443683999998
2015-01-20 00:00:00+00:00,26506.343684
2015-01-20 01:00:00+00:00,24953.743684
2015-01-20 02:00:00+00:00,24369.843684
2015-01-20 03:00:00+00:00,24068.743684
2015-01-20 04:00:00+00:00,24698.543684
2015-01-20 05:00:00+00:00,27300.643684
2015-01-20 06:00:00+00:00,32613.943683999998
2015-01-20 07:00:00+00:00,36398.843684
2015-01-20 08:00:00+00:00,37903.843684
2015-01-20 09:00:00+00:00,38868.643683999995
2015-01-20 10:00:00+00:00,38315.743684
2015-01-20 11:00:00+00:00,37882.643683999995
2015-01-20 12:00:00+00:00,37796.343684
2015-01-20 13:00:00+00:00,36611.743684
2015-01-20 14:00:00+00:00,36196.643683999995
2015-01-20 15:00:00+00:00,36284.343684
2015-01-20 16:00:00+00:00,36628.043684
2015-01-20 17:00:00+00:00,38847.243684
2015-01-20 18:00:00+00:00,40221.643683999995
2015-01-20 19:00:00+00:00,40364.343684
2015-01-20 20:00:00+00:00,38839.843684
2015-01-20 21:00:00+00:00,36267.843684
2015-01-20 22:00:00+00:00,32026.243683999997
2015-01-20 23:00:00+00:00,29064.118683999997
2015-01-21 00:00:00+00:00,26415.518684
2015-01-21 01:00:00+00:00,25169.618684
2015-01-21 02:00:00+00:00,24540.218684
2015-01-21 03:00:00+00:00,24570.918684
2015-01-21 04:00:00+00:00,24758.918684
2015-01-21 05:00:00+00:00,28232.118683999997
2015-01-21 06:00:00+00:00,33770.818684
2015-01-21 07:00:00+00:00,36857.718684
2015-01-21 08:00:00+00:00,37689.518683999995
2015-01-21 09:00:00+00:00,38798.518683999995
2015-01-21 10:00:00+00:00,38896.418684
2015-01-21 11:00:00+00:00,38329.018683999995
2015-01-21 12:00:00+00:00,38052.618684
2015-01-21 13:00:00+00:00,36966.518683999995
2015-01-21 14:00:00+00:00,36375.918684
2015-01-21 15:00:00+00:00,36446.818684
2015-01-21 16:00:00+00:00,37160.918684
2015-01-21 17:00:00+00:00,38836.118684
2015-01-21 18:00:00+00:00,40340.618684
2015-01-21 19:00:00+00:00,40201.518683999995
2015-01-21 20:00:00+00:00,39100.018683999995
2015-01-21 21:00:00+00:00,36601.618684
2015-01-21 22:00:00+00:00,32617.118683999997
2015-01-21 23:00:00+00:00,29146.035352
2015-01-22 00:00:00+00:00,26941.135351999998
2015-01-22 01:00:00+00:00,25478.935352
2015-01-22 02:00:00+00:00,25107.935352
2015-01-22 03:00:00+00:00,24726.535352000003
2015-01-22 04:00:00+00:00,25004.035352000003
2015-01-22 05:00:00+00:00,28459.035352
2015-01-22 06:00:00+00:00,33588.935352
2015-01-22 07:00:00+00:00,36608.335351999995
2015-01-22 08:00:00+00:00,37484.535352
2015-01-22 09:00:00+00:00,38583.535352
2015-01-22 10:00:00+00:00,38720.435352
2015-01-22 11:00:00+00:00,38304.535352
2015-01-22 12:00:00+00:00,37442.435352
2015-01-22 13:00:00+00:00,36441.635352
2015-01-22 14:00:00+00:00,35832.235351999996
2015-01-22 15:00:00+00:00,35733.435352
2015-01-22 16:00:00+00:00,36368.235351999996
2015-01-22 17:00:00+00:00,38303.735351999996
2015-01-22 18:00:00+00:00,39779.535352
2015-01-22 19:00:00+00:00,39730.535352
2015-01-22 20:00:00+00:00,38751.335351999995
2015-01-22 21:00:00+00:00,36238.935352
2015-01-22 22:00:00+00:00,33017.235351999996
2015-01-22 23:00:00+00:00,29546.027019999998
2015-01-23 00:00:00+00:00,27003.327019999997
2015-01-23 01:00:00+00:00,25487.72702
2015-01-23 02:00:00+00:00,24796.527019999998
2015-01-23 03:00:00+00:00,24818.527019999998
2015-01-23 04:00:00+00:00,25494.327019999997
2015-01-23 05:00:00+00:00,28342.12702
2015-01-23 06:00:00+00:00,33372.32702
2015-01-23 07:00:00+00:00,37439.927019999996
2015-01-23 08:00:00+00:00,38307.22702
2015-01-23 09:00:00+00:00,38710.72702
2015-01-23 10:00:00+00:00,38044.32702
2015-01-23 11:00:00+00:00,37353.72702
2015-01-23 12:00:00+00:00,36225.72702
2015-01-23 13:00:00+00:00,34936.52702
2015-01-23 14:00:00+00:00,34654.927019999996
2015-01-23 15:00:00+00:00,34542.12702
2015-01-23 16:00:00+00:00,34867.12702
2015-01-23 17:00:00+00:00,36829.52702
2015-01-23 18:00:00+00:00,38530.02702
2015-01-23 19:00:00+00:00,38586.32702
2015-01-23 20:00:00+00:00,37809.22702
2015-01-23 21:00:00+00:00,35321.12702
2015-01-23 22:00:00+00:00,32773.72702
2015-01-23 23:00:00+00:00,30048.068683999998
2015-01-24 00:00:00+00:00,27388.268684
2015-01-24 01:00:00+00:00,25316.968684
2015-01-24 02:00:00+00:00,24416.268684
2015-01-24 03:00:00+00:00,23985.768684
2015-01-24 04:00:00+00:00,23827.068684
2015-01-24 05:00:00+00:00,24636.968684
2015-01-24 06:00:00+00:00,26259.366012000002
2015-01-24 07:00:00+00:00,27691.66334
2015-01-24 08:00:00+00:00,30572.860664
2015-01-24 09:00:00+00:00,33305.457992
2015-01-24 10:00:00+00:00,33478.25532
2015-01-24 11:00:00+00:00,32741.352644
2015-01-24 12:00:00+00:00,32563.649972000003
2015-01-24 13:00:00+00:00,31717.4473
2015-01-24 14:00:00+00:00,30552.644628
2015-01-24 15:00:00+00:00,29634.941951999997
2015-01-24 16:00:00+00:00,29570.939280000002
2015-01-24 17:00:00+00:00,32542.536608
2015-01-24 18:00:00+00:00,34480.433932
2015-01-24 19:00:00+00:00,34917.63126
2015-01-24 20:00:00+00:00,34960.328588
2015-01-24 21:00:00+00:00,33124.025912
2015-01-24 22:00:00+00:00,31044.623239999997
2015-01-24 23:00:00+00:00,28106.183068000002
2015-01-25 00:00:00+00:00,25559.180392
2015-01-25 01:00:00+00:00,23476.077719999997
2015-01-25 02:00:00+00:00,22684.375047999998
2015-01-25 03:00:00+00:00,22014.772372
2015-01-25 04:00:00+00:00,22119.7697
2015-01-25 05:00:00+00:00,22584.567028
2015-01-25 06:00:00+00:00,23261.164356
2015-01-25 07:00:00+00:00,24054.76168
2015-01-25 08:00:00+00:00,26248.059008
2015-01-25 09:00:00+00:00,28206.656336
2015-01-25 10:00:00+00:00,29235.05366
2015-01-25 11:00:00+00:00,29003.150988
2015-01-25 12:00:00+00:00,29014.948316
